V1,V2
0,检验检测国家明令淘汰禁止生产强制报废特种设备
1,施工潞城镇东至宋梁路南侧雨带河大街西侧为通南路北侧通胡大街地块号楼地块号楼城市副中心职工周转房北区项目二标段号楼安装断桥隔热铝合金窗进场复试报告传热系数试验符合工程设计图纸设计说明门窗表第三条第项外窗传热系数应为工程原设计建筑设计研究院门窗工程施工图签认同意外窗传热系数改为≤建设设计变更报原施工图设计审查机构审查符合建筑节能工程施工验收规范第条施工单位节能设计施工
0,棉花销售活动掺杂掺假以次充好以假充真
0,煤炭石油天然气开发排污许可证排污超标排放污染物
0,医疗废物集中处置贮存设施设备符合环境保护卫生医疗废物类别分置于专用包装物容器符合标准专用车辆运送医疗废物运送医疗废物车辆运送物品安装污染物排放在线监控装置监控装置经常处于正常运行状态
1,京燕饭店业务综合楼铁建电气化局京燕饭店业务综合楼工程京燕饭店建设中建工程顾问监理中铁建设施工工程建筑面积平方米开工建设目前正在主体结构施工
1,立案调查查明没有委托人书面同意情况下赶集房产网站上擅自对外石门营新五区回迁房顶层做隔层毛坯出售房源信息
0,超出许可品种数量生产经营购买易制毒化学品
0,违法经营进口音像制品
1,点分点分住房城乡建设执法人员亮明执法身份后平谷区马坊镇马坊镇中心区南区定向安置房一期项目住宅楼住宅楼配套住宅楼配套住宅楼配套区地下车库施工现场日常巡查工程倚基土地开发建设建筑一局承包施工首建工程咨询监理监理工程建筑面积平方米目前正处于结构施工阶段现场检查问题工程承包施工单位建筑一局工程住宅楼首层施工现场搅拌砂浆用于该层二次结构连锁砌块隔墙砌筑施工建筑一局涉嫌违反建设工程施工现场管理办法第二十六条问题立案
1,轨道交通新机场线一期工程土建施工合同段永兴河磁各庄站区间施工过程施工现场内一台开关箱内插座松动一台开关箱出线端带电体外露符合施工现场临时用电安全技术规范第条严格建筑业安全作业规程标准施工事故隐患
1,认定紫竹慧建设服务股份违反建筑起重机械安全监督管理第二十八条第三项违法事实清楚证据确实充分违法事实予以认可
0,外国违反本法擅自境内设立分支机构
0,擅自设立印刷企业擅自从事印刷经营活动内部设立印刷厂所未按规定办理手续从事印刷经营活动
0,医疗机构保管麻醉药品精神药品处方专册登记
0,医疗卫生机构配备护士聘用护士
0,出售运输传染病病原体污染来自疫区传染病病原体污染皮毛旧衣物生活用品
0,产品认证认证合格擅自认证标志出厂销售
1,依据建筑起重机械安全监督管理第二十二条第五项监理应当监督检查建筑起重机械情况现行行业标准建筑施工安全检查标准第条起重吊装检查评定保证项目应包括施工方案起重机械钢丝绳地锚锁具作业环境作业人员第条起重吊装保证项目检查评定应符合下列起重机械起重机械应当安装荷载限制器行程限位装置监理监督检查建筑起重机械情况应当起重机械行程限位器检查汽车式起重机行程限位器车辆重臂顶端安装位置显著检查内容保证项目建筑施工安全检查标准第条保证项目检查评定施工人员生命设备实施环境安全关键作用项目本案中京移动式汽车起重机行程限位器缺失却依然脚手架钢管吊装作业本案监理没有履行监督检查建筑起重机械情况安全职责
1,东区门头沟新城冯村地区一期居住项目楼楼楼楼楼楼地下车库地下车库工程违反规定名零散民工
1,施工门头沟新城滨河路南延一期国道长安街西延道路工程第一标段工程工程段混凝土路缘石采用砂卧底施工图纸门头沟新城滨河路南延一期国道长安街西延工程道路工程路面结构设计图图号采用水泥砂浆卧底不符未采水泥砂浆卧底质量事故施工单位施工过程中有工程设计图纸
0,营业性歌舞厅营业性电子游戏场所未成年人不宜进入场所接纳未成年人设置禁止未成年人进入警示标志
1,线人民大学站竖井导洞焊工贾登龙吴成庆发放专用电焊手套绝缘鞋劳动防护用品
1,顺义新城街区住宅楼牛栏山镇居住配建村民回迁房商业金融项目地块工程建筑装饰装修分包工程施工过程门窗码放整齐悬挂统一制作标牌符合建设工程施工现场安全防护场容卫生消防保卫标准第条施工单位严格建筑业安全作业标准施工事故隐患
0,擅自印刷地理标志产品专用标志地理标志产品专用标志包装
0,纳税人提供虚假证明资料手段骗取税务登记证
0,委托人受托人合格种子采取措施予以致使劣质种子流入种子市场
1,号线一期工程土建施工合同段草桥站施工过程仓负二层西侧外墙施工所用脚手架上多处脚手板未满铺建筑施工扣件式脚手架安全技术规范第条不符严格建筑业安全作业规程标准施工事故隐患
0,假冒伪造转让农药生产许可证农药生产批准文件
1,施工台湖镇太平路三标段站前街次西路次渠二路道路雨水污水给水再生水管线工程处分配箱开关箱距离违反施工现场临时用电安全技术规范第条严格建筑业安全作业标准施工事故隐患
1,依据以上事实认定建研地基基础工程构成具备相应注册执业资格人员违法行为违法事实清楚证据确实充分建研地基基础工程这件事情上直接负责主管人员唐伟无责任人建研地基基础工程代理人李俊平对以上事实予以确认无陈述申辩意见本案无从重从轻情节听证期限内申请听证
1,新机场东航基地项目阶段工程标段核心工作区榆垡镇礼贤镇河北省廊坊市广阳区之间建筑第八工程局承包施工中建工程顾问监理建筑第八工程局项目防水工程区分包北京东方雨虹防水工程施工签订建设工程专业分包施工合同合同约定项目经理小燕出具项目经理法人代表授权书总包监理提供情况说明北京东方雨虹防水工程进场施工项目负责人于小燕施工现场带班生产仅个工作日现场检查时于小燕岗小燕担任新机场东航基地项目阶段工程标段核心工作区防水工程区项目经理期间带班生产时间不足施工时间违反建筑施工企业负责人项目负责人施工现场带班暂行办法建质第十条第十一条履行注册建造师义务调查过程中未小燕有违法所得
0,经营许可证从事医疗废物收集运送贮存处置活动
1,丽泽金融商务区地块办公楼座丽泽金融商务区地块类多功能用地项目空调专业工程施工过程空调专业分包施工单位设备安装工程进入现场作业配备专职安全生产管理人员施工单位配备专职安全生产管理人员
1,住房城乡建设回迁房住宅楼首钢二通厂南区棚改定向安置房项目工程建筑起重机械安全专项执法检查乐鑫远程建筑机械租赁建立建筑起重机械安全技术档案问题立案调查现场检查和乐鑫远程建筑机械租赁代理人韩煊涛询问调取资料查明工程梅市口路建设首钢二通建设投资监理方正建设工程管理承包施工单位首钢建设现场检查时该工程正在二次结构施工乐鑫远程建筑机械租赁登记为京施工升降机建筑起重机械出租现场检查时该工程登记为京施工升降机建筑起重机械安全技术档案中无年月份定期自行检查记录建筑起重机械安全监督管理京建施第五条第五项乐鑫远程建筑机械租赁每月至少起重机械完好状况一次全面检查确保起重机械状况完好填写起重机械定期检查记录不符建筑起重机械安全监督管理中华人民共和国建设部令第号第九条第二款第二项建筑起重机械安全技术档案应包括定期自行检验记录不符调查确认按规定建立建筑起重机械安全技术档案出租乐鑫远程建筑机械租赁按规定建立建筑起重机械安全技术档案违反建筑起重机械安全监督管理中华人民共和国建设部令第号第二十八条第三项
