V1,V2
1,"施工的位于大兴区庞各庄镇的D1住宅等9项（大兴区庞各庄镇隆盛园住宅小区二期D区项目），施工现场存在以下问题：1、5号塔吊电源线路沿地面明敷设，未采取保护措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.6条的要求。2、D1住宅西南侧作业层脚手架操作面外层未设置挡脚板， 不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.4.18条的要求。施工单位江苏兴厦建设工程集团有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
1,"2018年6月25日 施工的石景山区石河村东路（北I区三号路-疗养院南侧路）道路工程、石景山区石河村东路（北I区三号路-疗养院南侧路）道路工程—雨水工程，该工程刚性雨水管道沟槽回填土土壤压实度试验每层仅做3点，违反了《排水管（渠）工程施工质量检验标准》（DB11/1071-2014）第4.2.1条表4.2.1-1的要求。该工程雨水工程回填土工程合同价款49937.28元，施工单位存在未按照施工技术标准施工
"
1,"在北京地铁19号线一期工程土建施工07合同段工程中违反规定使用零散民工
"
0,对证券公司成立后无正当理由超过三个月未开始营业或开业后自行停业连续三个月以上的处罚
0,对加油站经营者拒不提供成品油零售账目或者提供不真实账目，使违法所得难以计算的处罚
0,对废旧金属回收熔炼企业未开展辐射监测或者发现辐射监测结果明显异常未如实报告的处罚
1,"北京兴远房地产土地评估有限公司在大兴区黄村镇香海园38号楼5层3单元501室住宅房地产抵押价值评估业务中，未按照规定由2名专职注册房地产估价师在该项目评估报告上签字并加盖房地产估价机构公章（估价报告编号为：京房兴远（综）估字（2018）第XG05002号）
"
0,对放映或者演出渲染暴力、色情、赌博、恐怖活动等危害未成年人身心健康的节目的处罚
1,"施工的北京地铁16号线工程土建施工19合同段存在：达官营站，1号风道5吨桥式起重机抓斗起重量显示器失灵，抓斗起升试验，起重量显示器显示负值，该问题不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012中第2.11.3条的规定。属于未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患
"
0,"对直销企业进行直销员业务违规培训,以及直销企业以外的单位和个人组织直销员业务培训的处罚"
0,煽动、策划非法集会、游行、示威，不听劝阻的处罚
1,"施工的北京协和医院西院区中楼骨髓移植病房改造工程，检查时发现工程中使用的热镀锌板耐火电缆桥架2018年5月1日进场,未做好验收记录，违反了《建筑电气工程施工质量验收规范》（GB50303-2015）第3.2.1的规定。施工单位在施工中不按照施工技术标准施工 的行为，已按照《建设工程质量管理条例》的相关规定对单位作出处罚，你单位直接负责的主管人员
"
1,"上述事实有现场检查笔录、询问笔录、营业执照复印件、资质证书复印件、安全生产许可证复印件、施工意见登记书复印件、建设工程施工分包合同协议书复印件等证据为证。
"
0,对伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的；伪造、变造或者使用伪造、变造的检验合格标志、保险标志的；使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的处罚
0,利用广告对保健用品做虚假、夸大宣传或者涉及治疗疾病内容的处罚
0,对伪造、涂改、转让前往港澳通行证、往来港澳通行证、港澳同胞回乡证、入出境通行证的处罚
0,对销售不符合国家技术规范的强制性要求的畜禽的处罚
1,"2017年11月7日北京市住房和城乡建设委员会对你单位施工的位于北京市延庆区李四官庄的2019年中国北京世界园艺博览会场馆（国际馆）防水工程进行了日常巡查，经本机关立案调查，查明你单位存在以下违法事实：该工程工程桩桩头防水使用的材料是聚合物水泥防水涂料和聚合物防水砂浆，按照《地下防水工程施工质量验收规范》（GB50208-2011）附录B表B.0.2第4项的要求，无机防水涂料的进场抽样检验项目有：“抗折强度、粘结强度、抗渗性。”实际现场材料进场后，施工单位未对材料的抗折强度、粘结强度、抗渗性进行进场抽样检验，违反了《地下防水工程施工质量验收规范》（GB50208-2011）附录B表B.0.2第4项的要求；按照《地下防水工程施工质量验收规范》（GB50208-2011）附录B表B.0.2第12项的要求，聚合物水泥防水砂浆的进场抽样检验项目有：“7d粘结强度、7d抗渗性、耐水性。”实际现场材料进场后，施工单位对材料的进场抽样检验项目有7d粘结强度、7d抗渗性，未对耐水性进行进场抽样检验，违反了《地下防水工程施工质量验收规范》（GB50208-2011）附录B表B.0.2第12项的要求，施工单位上述行为属于未对建筑材料进行检验的行为。
"
1,"2018年03月28日10点00分至2018年03月28日14点00分,北京市住房和城乡建设委员会执法人员在亮明执法身份后对位于丰台区金中都南路、骆驼湾西路，长城国富置业(北京)有限公司建设、北京银建建设工程管理有限公司监理、中铁建设集团有限公司施工总承包、深圳市奇信建设集团股份有限公司装饰装修工程专业分包的1#办公、商业楼（长城金融工程项目）（以下简称该工程）进行了执法检查，检查发现：该工程该工程32层6-8/F-G轴厨房吊顶已安装吊顶铝扣板约60%，吊顶龙骨安装隐蔽工程未经监理单位验收。深圳市奇信建设集团股份有限公司的上述行为涉嫌违反了《北京市建设工程质量条例》第四十四条第二款的规定。上述问题于2018年3月28日立案。
"
1,"通过2018年5月10日对3＃楼（公租房）等4项（河西区X13R2地块居住项目）工程现场检查和2018年5月18日对当事人北京费尔消防技术工程有限公司的委托代理人刘志东的询问，以及调取有关资料，查明3＃楼（公租房）等4项（河西区X13R2地块居住项目）工程位于亦庄开发区X13R2地块，建设单位为北京首开住总房地产开发有限公司、监理单位为北京赛瑞斯国际工程咨询有限公司、施工总承包单位为北京住总第三开发建设有限公司、消防分包施工单位为北京费尔消防技术工程有限公司。该消防工程1#B车库消防报警工程施工合同价款是471403.07元。该工程1B#地下车库地下一层风机房报警器ZR-RVS2*1.5线路未穿管，直接沿隔墙内敷设引入接线盒，不符合施工设计图纸《1B#地下车库地下一层消防平面图》”ZR-RVS2*1.5线路穿SC25”的要求。 该单位直接负责的主管人员是该工程的部门经理刘志东，无其他责任人员。认定北京费尔消防技术工程有限公司在施工过程中有不按照工程设计图纸施工的行为，违法事实清楚，证据确实、充分，当事人对违法事实予以认可。
"
1,"积水潭站-北太平庄站区间盾构始发井属于北京地铁19号线一期工程土建施工03合同段，由北京地铁监理公司负责监理。
"
1,"施工的位于门头沟区三石路南延线与规划一路西南角的门头沟区采空棚户区改造石门营定向安置房(A3公建及配套设施工程)项目，施工现场存在以下问题：1、该工程基坑最大开挖深度为14.30米，正在进行基础底板施工，基坑工程施工单位北京矿务局综合地质工程公司对该基坑地面沉降仅监测12点（设计要求4*5=20点），周边建筑沉降仅测12点（设计要求18点），未对施工现场外东北角4个水平、沉降位移点实施监测，不符合《建筑基坑工程监测技术规范》GB50497-2009第4.1.9条。2、该工程基坑最大开挖深度为14.30米，基坑内仅设置一处人员上下通道，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.2.8条。3、基坑内电缆导线沿地明敷设混乱，未采取保护措施，不符合《建设工程施工现场安全防护、场容卫生及消防保卫标准》DB11/945-2012第2.10.6条。施工单位北京矿建建设集团有限公司未严格按照建筑业安全作业标准进行施工，造成事故隐患
"
0,对广告经营单位未按规定时间报送广告经营资格检查材料；在检查中隐瞒真实情况、弄虚作假；未建立和执行基本管理制度；不按规定报送《广告经营单位基本情况统计表》的处罚
1,"认定中建三局集团有限公司存在未严格按照建筑业安全作业规程或者标准进行施工，造成事故隐患的行为，违反了《北京市建设工程施工现场管理办法》第十三条第一款的规定，违法事实清楚，证据确实、充分。已书面对当事人进行事先陈述、申辩权利告知，当事人对违法事实予以认可，当事人在规定的期限内未提出陈述、申辩的要求，无进一步陈述、申辩的意见。
"
